transaction_id;material_cost;insurance_cost
4625ce8f-6c5b-4807-ac90-ace646912e2f;55589;11730
fed7395e-1a08-495b-bf17-9bb3ce6edc3b;59807;16834
c541ae92-2028-4643-817c-170450f9a719;55614;27839
dbdbf772-b0de-474c-8269-9c85b7c49694;65137;13170
3017b087-f242-4860-b69a-0ced5f3f3d27;63268;19096
83c2fc51-e22b-4cea-9f02-716c4184eb5f;36807;10937
c2303362-3822-4daf-bc83-101460c24678;62109;28381
a01b1589-5f70-43c2-871d-a42191c73910;43680;26652
6992ab1e-6d0d-4fdd-a61f-d7be73afed17;59101;22010
b7b6db82-86a5-42c3-8ef5-dc427e31195e;58888;20741
4a87b2d5-381f-4269-85a0-76c33acfc7d4;38301;17160
3d8deb7f-cde2-4d39-9fff-85d3a18cb323;44043;24886
00ea2c7f-f12b-4365-ace4-5cfe1fb09c10;41992;22939
ff322ae8-7e96-4023-8807-aaf1001b8953;34071;12009
0777cfb9-61c2-4971-a49d-0e43e9afd8d2;50974;24198
5c76df28-9d5f-4912-aee2-6e0783ad4044;52522;16796
938960af-a48e-496f-9313-4878214db77c;42250;15624
d9d89750-4b2a-4b80-ab3b-dd61fd758bd0;31982;20956
fa11b4cd-e876-4ed7-9aaf-5c817820700d;61896;25420
20379a39-5d5c-4e25-a891-130e9c776aec;52720;13216
41d67a30-d2bf-4af9-8a96-86628813141c;33361;10731
3676c0e8-f141-4017-bcb6-77e6cf0b37a1;66167;11452
b594a1b5-a982-42c8-ad18-2e6e581d2244;31541;24627
6668551b-05ad-4930-a7bc-0dbb938cee14;49036;12979
feb119ae-2e36-48bb-a004-7491b44a5b89;67741;10683
17494ce4-2b32-453a-b9b9-3005ab9e40f4;67117;11764
db8cdf20-a13c-43aa-9bdb-202a7adf51b6;64251;21457
52ce03d7-7f03-4fe3-95eb-c4a95274d2fc;54815;11434
3a84d018-ac8b-4c7c-ae39-829188e9c9c2;39952;20795
0e32d058-fa74-49b2-8912-7c7554257bfe;50286;12693
51fd2527-0570-4a6b-a3bb-8fbc01c96b2a;38581;10617
39e6f31f-9155-4ac6-9c2f-28475624c60f;65443;27718
3d24028d-f62a-45e2-8b30-e759e5fb08b2;45895;13755
e735d7b2-52e7-4694-9e60-eb195e132c84;55423;26961
2e07961c-5663-409d-bd97-153e748206ff;30610;18271
e2abfe40-50c4-47c3-a92a-c8589d659d4e;66501;19437
75cc94d8-9ef4-4148-80cb-8f22ef8d0bc9;49953;21304
15ae065a-f1cb-4c6e-b8da-78694626ca54;62598;15545
a5ca2802-cb37-4923-af92-bc0234eb6154;44264;17853
dff26dd7-6ecc-4a6c-ab11-dcb024cff17b;40797;13551
78ba8be7-0115-4334-839f-6ebda0b5bb51;64556;18837
75bfe7fa-393e-4c6d-86fa-65aa747947fe;41312;29454
81b458e0-dd56-4cab-a285-a252722da815;37726;26797
52a6ff19-bf81-4eac-bfc1-44643f69bee6;43640;12751
3cb91f4c-e0ed-47e3-bd5d-a98ce1f49c1e;30269;10258
12ac2fc7-b2a9-4707-9df5-23b27aec0526;35351;17029
6de062e9-3222-41cd-bcf0-7632a0c59f7a;35643;15817
e88520ff-6b3c-4c8e-90ae-6a8945a53793;54906;18007
efefa06f-fa82-4a26-a93a-69873d7bfbab;34543;14675
339a7329-6dc5-4830-a8cd-248a3d989728;44921;24896
79b10279-59b1-4e60-987d-c76aa3987d6d;35484;16341
fa6edcbb-91b4-4127-8993-879c3a9c2722;42336;11632
b7be7b27-19ec-4d1b-a0e4-42a4a1245674;45281;10068
17df1ff3-231c-45eb-b8ea-fa05a5311f0c;49014;28282
ea16f8c6-5325-4a37-ab0c-bce8769995bd;63701;28020
fc557d34-877f-4838-bb2a-b413f1387a1a;57795;17063
7940f5d8-2f44-4aa8-a009-d41e07ad52d3;49555;27849
7d105060-a4c6-48d0-a09e-3260630828f2;48590;25830
34e7922c-396c-4afe-bb7f-569d34528167;41407;23576
b0cb4e59-84cc-4ba3-9000-56833a42e6df;58912;18970
3a39ffd0-2122-4611-8953-8ddafbc23318;32638;16960
040de622-0753-4116-8d88-597629d00078;67106;25652
520f5a34-b03c-48d3-a3bd-c076a4779e13;67651;24537
a5b01686-57e9-4221-b23c-781aca4f4be1;61356;18189
36d4f0fa-f178-4040-825e-df1f93e3bbd1;56582;14310
6be9a66b-8b4d-4a88-a2fa-9b1684510ff5;40316;29409
55f95ef5-5732-455e-b33d-efbfca612302;32610;18961
49b15d41-6a2c-44a7-99ef-c55d41c7e70c;62944;13112
dc42c1da-9969-4ba4-ae2c-0ecbe0b10e7d;66761;16625
35d08a91-95e9-4129-ba51-1f476dcf9a22;37818;20719
b0726be0-e379-4a75-9e3a-54079c06ad69;47385;15077
65ae8565-c4ac-44b7-9ee3-eb4ac26b6cb8;51052;14775
c1d92c11-924e-4f2b-bbcf-50ca1d0f9850;37682;14483
b5a9a51f-0ecd-4400-ac73-3461459159c6;58265;15181
c4a46047-691c-4a78-92a7-8bd140a6f38c;35171;21675
4b29e16d-3c83-413d-9336-c9c34ed4d5b7;41560;23900
2dbfa9f4-6edd-42e8-9bee-62d6f7947750;39088;22212
86cd8cfb-741d-41f2-9af8-35784969acce;49235;10784
e0200859-6586-4ae1-be81-5264bf09cdd2;54602;25822
37bc306b-ff8e-4b07-b609-72b6b5d954e5;67957;11496
b3547f64-0d80-41d7-aff3-3ca650bc4c09;63938;22289
6c1dd742-5fc8-406b-a34c-70d19c251b16;47991;19584
ca816f8f-95f3-4c8f-be06-6f2ed92b0f87;52041;23167
ed6041a4-98c6-4654-9779-60951e9a6fce;44591;23514
4feb2a11-37ea-4ebd-849a-7cbef2b01785;67970;12194
e84556f0-22a4-46a5-a602-cab73fc7dda0;67037;28031
e9a5d386-23e7-4eb7-8672-64a099331ff3;56865;23026
32fa955f-6f3b-4d15-8191-0ad06b7715a7;60103;16066
73194e77-eb48-4e0e-9ec5-75efa6f74fe6;44077;17454
feb3bf61-53ef-4ac9-83dd-4cd11fc80a1f;49520;22385
1b1a9370-b8d6-4177-bea3-3d7cdf39e7eb;49468;16279
296119d4-4fe3-4216-b056-25a00cc58252;33378;14687
6ee3c322-b4d8-480b-bba5-05a53d06c299;59111;26967
2c49c0b0-74f2-40d7-b3c5-409eea09e5cb;36090;10323
59e952e3-1834-48cb-bf9f-f59776150afa;48585;12748
f874d847-00fb-47bf-b670-ad28b3bb2777;66404;18521
b8eef34e-5cbc-4186-b606-5bf57da347c5;60341;21993
5eaef8f7-4609-4090-bb80-1b6ec798c5b3;31355;18570
3769bf5d-d4f2-4805-a468-236338c0c918;62274;24350
05c7f4be-1047-4f8b-a51f-55a646aebdb6;67485;10251
62803d3d-185c-416f-9a71-2b8f2b2d0e9e;49063;17047
c39811ce-a6da-4c42-bdd5-cff863163c17;62702;17873
98786e7e-f17d-44df-9cee-2185643fdceb;49585;13702
94c88add-d819-4b59-8e4a-05e0531babeb;34069;22010
cd3ec37f-e03c-422d-bf43-6897217e8f89;61134;25211
b753d026-34ab-4326-a882-1454467bace7;64797;15561
aba38508-1a4a-408d-bf56-b62cbf7836ca;67642;29506
a183ac85-1891-4f82-bafb-12856e3d0278;46033;20827
37dc3378-e865-4c19-a34c-c0295e27fc22;63675;18935
e537680c-952f-4473-bb0c-c64576f124db;69731;28756
4ee0a991-99ff-4e22-bf08-1a90d4b31123;38122;25266
f694bf5d-a507-4804-b577-fbd156b8566c;35810;24237
75ebc6e3-4d09-493a-bb13-1cf0a38ad9f1;41037;28066
c10a3188-e7c8-41e6-a5cb-9c9342dd5c47;65558;15690
8d9a33b3-e824-44f7-8ac5-94c632d5077b;50581;16143
b9b4065d-c648-4890-b3af-83d371309fb5;51687;24673
f4c31dff-7075-4a8a-a3bf-c9982e0acb0e;54150;22270
f9dd5b8a-13f9-4130-b5a5-bd7b2d1b9f23;66663;26661
0e2ee417-d512-4bb0-b84c-dedc989a6041;64648;12208
4897fb7d-232c-4cdb-aa95-5a0a4c0113c1;66801;28937
9cc0e88e-8380-44fd-891d-e675896f369f;51017;23187
67f07072-a9bc-4f0c-88d5-1de7c7ae2086;49232;10504
7e1766a2-b022-42ea-bb03-941b85a27029;55374;19864
decc6706-e449-4552-a1f1-1899ae91f7e8;40454;18102
67859c08-2915-46ae-823a-aaff6e97bd58;32711;16845
540eb10a-419b-4cc9-957a-a883aec8511d;50176;10384
6349618e-65dd-4b0a-83c2-7d27e0b9d72c;40680;29404
5078e5be-fee4-4048-94f8-74d7b410bced;48594;14926
69681965-aed7-47ab-b6ee-9117b8015f1a;48092;29299
9da1dac5-0d67-4330-b1da-b253a3c283a9;64811;16664
4996aca6-1596-4357-b9a9-8bf8691872de;35319;22958
cc6dec59-f6ba-4fc5-ac6a-1cb046cfadc0;35352;18351
ecbf78e9-d057-4cb3-9e50-ee3841d01748;69343;18812
4fa16819-6595-44dd-b1d6-19a036ff6c53;45867;16984
e945d90e-d250-47db-b9be-1fbc48d10416;43177;27113
80e92da7-307c-4bb8-bc7d-00e187449fc9;57919;16628
86dbd1e1-8f5b-4717-bf41-b5796ba4a31c;61102;19645
4be2d637-1234-4279-99c7-57246196b19b;34035;10713
6b80edd5-59fc-4427-8645-6ee0091ed61f;33416;13458
28b2ab55-ce1a-4b7a-a64f-a420d4899632;33903;27412
382ce818-17d6-4b96-9a7f-36b010a9f889;66663;20192
5646883e-df9f-4604-bc6a-e763d612d0ac;57183;23496
50cbf2cb-e6b5-44e5-94bf-8d5d3359c3a8;45589;11638
366dd4df-91ac-4a2c-a7a4-abc3af3dcde7;45583;22504
d57b7455-4894-485a-9486-e9eb3fbb3be4;51279;27527
8ad0b3a4-78db-40fd-ac1e-c0ad3e8e7749;52341;14860
cc091881-805b-487b-aa35-e64046704f41;41913;14423
dcc2c8a5-7c4a-4283-9792-b010951f84b9;34841;22988
1e3e9afd-8afc-4345-a41a-3d14da6d9128;67015;11581
7e98226c-b76f-4810-82f2-02a1f84d98c1;34335;14387
f8a1e894-868b-4bda-aa82-14bbcdbc4a5c;33752;25093
2207223e-8d43-4399-bfee-2361401c2b18;52860;26911
7fe9a70f-c310-4fd2-b963-41b9e531a8f1;32584;15206
5959e848-79d9-4f66-bf57-230b2e1a2f6f;69502;15280
73790ada-a3e7-4370-b5ae-5ea31042d5b5;31832;11166
026b21ae-2f52-4dcf-8c0e-5a0ddce691b8;55522;28079
0cb211f3-b9f0-44e7-b13b-e9768d2da762;41904;16460
db41ff64-cfb4-44bc-96c1-53eeb9a695b3;33824;23395
1974e53d-d37c-477e-822c-b0ad4fc0e5fe;55219;14072
2e8fd70a-2d4d-4458-8ec5-2cfd5410ce40;51331;19904
8ee18e2c-b1c8-4497-a55f-26ff7ec90aa2;51601;21309
ed8bff77-80c8-4227-91a4-ae3a6f99e492;48833;26685
534b984c-0cc0-4422-bb52-6e3866a6b03f;53425;23172
2b8302ff-9e9b-4af2-aaa3-bf5e8b056bbe;48250;26492
a48b6b5a-73fe-4fec-8d8c-3d05449f5120;65557;12118
79ac4d3c-2273-4f7c-84eb-62ed4a5c4fb6;51617;24199
18286333-d473-4453-9334-863b6b6b8ede;64529;15769
111b6d2f-677c-4bf7-9bd7-90d983e4c722;68133;13794
cd9d3d33-7dfe-4dac-a90c-e9b169a7e5ce;40197;22530
77e000d9-b4ec-4079-a9c7-3582b8470236;57441;14044
76311c12-6ba2-4a7c-a29f-ee3b81e8506f;50404;23079
66d93e5c-d8ca-4cb1-9c56-b6ab3e9333a6;63388;20433
32a3f0c4-bb1a-4d7c-bef7-5923c8c7444f;49814;24545
081a3b34-c65d-41c4-922b-d0e5269264ce;38348;13979
c34a4b1e-5a5c-4fa9-b2e3-ec755b8ef598;68816;18777
95b49fa5-1a93-4443-8510-ca78a42bcc9e;43196;29595
7361fe21-7447-4190-812c-e78a12c07f9a;68509;25229
2da30e2b-bcfe-4b1a-a80d-a4077dcf22a6;52535;19872
617d0628-8477-4978-8775-a8871f6b6a45;53456;24677
32011557-c2cc-40df-916b-633d53fd1485;60437;23118
87a460a5-3274-402b-8c18-79111f4bc422;69139;12765
e6eda48b-1293-4651-a1f0-6002bd7070be;66021;21619
e06a01ee-9a86-4466-87ad-98d4c10ba619;41495;11826
969ac452-e4f2-4359-b10e-1625178f0c86;40524;26759
a13e97a0-a72b-4f22-9da7-9f4d175f29b6;57563;26444
3c4873f8-d7bc-4468-8e06-1d4fd6454048;32620;19756
b9e2dee0-b259-4b83-9c2f-6a957685e094;33855;13822
08118e93-a272-416c-b6e7-e27a8a2735c7;53431;24991
9c640716-3e38-494b-8459-76dfe6e61b66;37193;12851
ada9b315-88ac-4b3d-bd5d-17d3abcba589;33831;15077
d0f6b48d-bd75-4bfc-8b73-7afd2cac6732;45405;29132
37de45d9-6696-4ea3-a606-ae5deae5aa6e;64126;10444
2e070f46-7f87-46d1-9bc6-0d8a0f7d65fb;54491;23049
595293ec-3987-40db-9516-6a4f8465c7c9;61908;25718
a256108c-a9be-498b-953e-79825a119458;50014;10655
ce2dbbc6-5186-4b53-89df-cee331e1522a;32813;15847
16760fa4-6235-4247-a52a-6ca00125ca94;48260;14325
4cf962d9-1d02-4e03-abac-c77571c94742;40715;16094
84c7fcd0-d0a7-48ce-b77d-c2cb09270e8c;38664;17624
35b61e78-36bf-48bb-ab20-e1f1f7dad371;56279;20838
6c30e183-b681-44be-a9ad-d0d164197f5e;53371;25997
2a2e9a38-91e8-4ba4-bc28-f44b952ba451;55985;23773
f57b3e01-0686-4d51-a475-f9ff1b089d21;61191;19380
cdfe3fe5-eb31-4c1f-ba8f-ac4f76bcbc2c;48556;25232
115acd17-d78a-48af-bfa1-6fa3ca6aad9a;36455;25298
39269afd-c836-48d1-b639-30a6108a71c6;55605;24300
aabeede5-7b3d-4a96-b243-b59744ba68b2;42138;13356
aa49d20b-18ee-4c06-af8c-9f56536bd0ab;30799;17290
45572763-629c-4fd7-92d9-0fade882062e;36902;15867
001bcd98-d3b5-4826-ad77-b5c91103e9a7;38235;18955
25c15a04-9002-439c-99fe-8249a78c80cc;32052;24867
06e2ecd0-4c6b-4391-a7db-c7c871d10ff6;61548;20355
361a2b2b-7d04-4637-bcb7-bd1af8f215dc;41444;27690
b96aa470-cc04-4ddc-ae28-646094b0ab3f;44045;27822
bdbfd49e-c9ff-445d-a23b-a3ae7281ead2;31660;13977
74171e43-58ce-4846-870b-81e01750bed2;41106;21278
5a968e2f-377b-4ad8-aef4-67cb54063665;32334;14239
9139392a-2f38-43ee-a6f8-c33bbf066603;45793;16890
ff94a641-ff6b-4af4-9163-b1011f909ada;65570;25889
e87d34af-6853-4cfe-a5e5-ce1e95bafd11;53070;27939
2e9fb3f5-cc50-4403-8a49-e859e5232088;48439;21858
11b56ffa-fbab-4369-bac4-3be8fed3b48e;34998;29944
f3f5ce13-7c91-4d36-b8e7-22b5185c1f74;44963;10313
6e38e9c0-d540-40cd-b898-9940f451f9b0;50610;26918
db301b16-4327-459c-8be9-6d4fd195a530;51318;12818
082b0d42-70b8-48e4-b382-a71dfa6b9b5d;69626;22726
0ac88aa1-aecc-4f42-a9a8-dd619994c82e;53964;18706
d382958a-8572-491b-addd-fca8ca234a98;56750;24874
7bb918bc-d00a-4cf6-b50f-b94375b92644;46524;23980
64a26011-4d00-4b2e-9759-1936ca5aad16;33670;26067
4bb04bcc-8931-4324-8503-02768579e4ad;30251;29672
d5dcebcc-0b40-439f-9321-452301262148;53209;13409
6c58e8f1-3c51-417a-926e-6da2fee24b0a;68688;15905
f1966677-d38d-4335-8c21-30816e93fd3e;51846;29323
c845af9b-d898-45de-aad8-d3b383fb7a09;31497;12253
d72b493a-84b0-4fc8-a640-ae9bd5128ec6;64248;19842
a61b9d08-68bc-4a30-8d8f-95122be4205d;51923;15345
24760563-f8a8-47ec-952d-df92047ac9d2;58237;24788
3d5b2218-9a19-42d0-b139-3a49e8823b25;58439;23072
6861af5d-6019-4709-9fd5-6da29e10488f;37750;26173
f9306c9f-a6f8-419f-a952-f433beabf010;46913;10374
62d6e10c-347d-4dbb-839d-8d56f8ee658c;50552;19483
93f26567-ea23-454e-8a91-3100606ee270;59052;29413
574cbdee-9978-4268-958d-c8b2fed10b43;40261;14334
a604f81b-f3fa-4441-92d9-52d82733075a;33550;14866
4a8781ab-fb52-47fd-a4a0-53d847ebac2f;58516;25574
b43418ac-70cf-4abf-af65-ddd804115367;41876;18779
975eebfd-d349-49e6-9ead-1069d8b21bd4;34138;17563
365b7abf-ca90-4e2f-834b-1d1905f9ad34;45050;27071
d2f479db-07ca-4759-b908-62aa74451bbd;34395;17466
62ccd3ea-5671-4040-8dbd-892a2e39bb8c;59436;21162
0dda7ced-1380-484c-89d2-93cc4da928e4;54708;21827
042f7493-e821-43ae-a01d-e40ddf6a5eaf;44314;21312
ea513582-41e1-4b51-959a-70cf2cb4f04b;30770;15557
5d079552-7608-4d99-81b7-427dd38deb15;49595;10021
e979efda-9d03-48ab-9139-c355dc5b2d78;33315;23133
1976ccc0-bfd4-4ec1-bd47-a61f94f90047;30639;18105
c5117f43-9e65-47d3-91ab-6be70990a3a3;64731;21587
619308f2-83fb-4134-8404-080768600aac;59589;17598
a77046ef-7202-4880-9474-684eb49e36da;57999;24009
ae71d6aa-6225-4f55-819c-61bcb231eb7f;61997;15136
1d4171b0-0ba8-4200-8290-908167c5d78d;49410;20921
b06e4685-194e-4638-b12e-7abce489e22b;48499;27519
5da7eb2a-feb5-422f-b0ab-e3502c3ac66b;53298;14434
1cdffc16-6f6a-4ea6-a70b-3961b0efa20b;68015;10920
7024ec18-818f-46cb-a402-d1c9ffb5ff78;55779;20257
7d86071c-b557-4086-9bdf-ebf80372d1ba;31374;16994
9a8ad477-7c76-4df5-b6bc-9380a46e2211;57453;28069
2e7df088-e8e5-4df0-8199-d195b7a4f13f;31934;22524
8fd6ecf4-6a18-4bc9-a8ef-32f227b3542d;61429;25217
2e8aed6d-75ad-4691-9c0c-2524c3058544;66791;24691
eb542745-c47e-47a1-8fab-68888ef6a45a;65808;24310
c0ba658a-cd33-49b5-9f9d-1ac55e969410;62328;23323
bc7026df-024d-4d70-999d-ac2e94fb819a;51782;14065
a2592cc8-de2c-43d8-b5a1-af8d799063a8;53072;23523
0341f5a0-b75d-4efb-8b97-1257c3ee8767;43865;21090
fec0cac2-c5a5-4b48-81a2-cf2a2ffa4f42;46174;29912
f42edd6a-e6b5-4893-90de-731c7c3a8f3f;56697;26136
cd5580a3-c380-4fbc-9b78-a85051e98124;38454;14265
468446f1-7b3d-4ed0-a8e2-8859910b9736;36199;29987
d75e1cb1-6e05-4734-93d3-83368543d1e5;51724;21124
961701fb-42ae-43dd-8304-42bab8bf3d11;51489;19336
167e9658-b009-4eb1-8f19-8525432e854d;31981;12245
b5684fce-c641-48a1-857f-1c42d7fda653;48388;24542
85591b53-39df-483d-bd22-1b7bdbb336e6;53668;17438
897e4ebf-28f9-4683-9cf8-a7f484a0685c;68376;20558
8d0005ac-bd2e-4cfc-b6ed-bb099617f7f3;30922;23859
f58a87e1-9dd1-48c8-ac28-0d217bf562b8;67528;14037
cf15103b-99d5-4bd7-9827-9d79c7611e2f;53419;24962
37e9f64a-0e5d-4c00-9d40-30d5ecd8e134;45670;16974
cfbd88d6-608f-4a5f-9134-f264c4aea07f;45361;10298
03e1e9fa-585b-4c23-ad89-009d1ea04ed2;58464;24838
be629ff9-906a-4030-b03a-03dcc3ca3429;34944;12774
3a559cb0-bfb3-4aac-a088-2a1beb5215b4;34100;15983
8152c8c1-7d96-42d1-9069-82e1cfcb98fb;67210;21705
d0abca07-db7a-41c2-ab91-44bc2dc54bd5;42091;11008
a7984992-ee18-46ff-b88e-c01b69989464;69850;11511
5b7ce5ed-9038-4552-bc13-df81ebea5e83;52837;28134
4dd95a6b-1aa9-4ea5-978f-7bbc564ed2f1;35922;22339
bda63f69-ebc1-4441-9200-00e4bb579c74;42741;22309
ccd79c3c-6171-4978-b31a-de3359d76b42;50788;21786
20e58afd-4ae2-46ea-be2f-0eac2c80fbed;35692;26521
794ec7c4-85ed-4bbe-83b4-d9d65b6fd9ab;31494;11724
d2bb59ca-f930-42b8-b318-66e198319993;56916;28392
36adc517-95f7-4ab1-8c24-5578460b2e36;40131;19933
091df17b-0a05-4b8f-b7a9-df49ca2b0e0d;30667;12714
d65ddfb3-a453-4b8f-9c63-a3b6fdfc0a14;32414;15200
bebb2d7e-56e8-4dca-8bf4-5df3232b8a5f;54119;12320
ba5bff9f-ebd3-418a-9756-11a58c263028;59040;12704
b2d9f581-b3ab-4093-9097-31ae74f4ff60;63195;18082
0041dc8f-a7e5-4390-8d14-047080e9cf24;36012;23451
0587baa9-e380-42c5-93d9-fd3a0c0a03d0;42953;18053
311ce731-4b77-487b-a3e2-806ecad98f79;60594;21298
95465f3f-ca75-4458-9189-130303a1a853;68970;19882
36c2c3b3-5ba3-4242-a723-d9580237250f;41977;21770
01af4cd8-ca97-434d-b882-3966f18af383;44071;15750
033b4a08-50ca-43f3-aba3-741e8bd1aa1e;66365;12402
79783464-4123-4ac3-bc63-ec49f93a2cb2;34323;18435
665d79b7-7c50-4c96-b49e-51d8e3a4bbc6;61928;24350
d6d1ee1b-2c99-458b-8357-aadb63701c8d;61351;28001
fa3aa497-12fd-4a0a-8add-c2111b7a08a6;30296;27523
ad458049-ed93-42dc-a68a-06b9e42ec5da;48160;21455
a28a158f-d9a7-4493-8d1f-0bc22a301e24;46047;25139
fcb0b582-ff68-4cd3-9098-60c23f377f5f;42398;26116
b644f998-973c-4def-87a6-cc784713f8a8;68200;25246
cfa89ac3-e115-4106-a834-06f2909a7f4a;41437;29768
3e9850c1-87f2-453e-994f-a54df7545bbc;56704;17455
b1583653-3082-42ce-9b2e-561b6065a055;68404;17558
60a75f1f-2408-4cba-8c7a-5e0adbfcc958;61743;26630
e9d601d4-9a70-4017-b87d-9ef95dd267c1;41402;25868
ec6db0bc-cd93-45c5-9de8-b00a2c9bafe8;38793;27988
58277259-afe7-439e-9822-73f61f7687c6;63355;27072
ae805224-0eb8-47b8-94e3-4686fc104b1b;35218;27442
d55cd7e7-e98a-4312-97c6-a8792e33d3c7;43466;17999
366598ae-ac4d-4f84-82f3-74b015816fa5;59336;10993
a9d02144-a6be-4b4c-b552-b0615b8bc27e;63678;23313
6b51d6f4-126d-44c5-a99e-5b5b4b1b604a;64393;23177
cf483a45-9e95-4a8e-938e-0d9650921081;33525;21041
f52bb8db-1f16-4082-ba0b-9dfa6daf5762;69898;26081
4e201200-596e-49d0-85c1-80870395c66b;43118;12897
c88a6cfc-7268-492c-bdef-e2eab1cdd3c8;68356;28985
9079381d-0a87-41e9-add6-707ea1a25cfc;50417;28374
17f8283f-16bd-45c6-9ef2-929ea5d5e910;32736;20298
4b0b78a9-d6f7-4425-851c-25e089fe3fd5;35007;10450
5283f6a0-ea57-4669-b306-57ea7d1eb346;51583;11898
46dc81a0-1de7-45e9-970d-deaf617766fe;54952;11962
16d3837c-ea3f-4a8f-94c6-5dfe232d5cf6;41107;26952
dcc968e5-d8b6-41bd-9e77-160b63c8bf9a;40016;20148
f442e154-5651-4ca6-b265-b154bf92e6fe;68063;26430
cc06fc83-75f3-4c9e-bacb-84ea4a7d12c8;56944;18218
29625b53-1dd2-49e9-870a-4f3276e44d23;64124;18885
a4217930-a035-4dcf-bef7-b74d59cb5520;43195;20300
895ff360-b0c1-4b08-bb1e-4f3f63f139a0;46564;13718
7ee66cbf-994f-444a-b67d-64e6c8456921;63428;24762
b121ab42-4278-416f-a163-614c2eae0e3d;43378;11136
f51410e8-2ba3-4179-88d4-1698c307e9e0;32889;24575
1a607ae3-9082-49bc-be25-967e6d406a64;64148;23140
1fa178f0-9e7e-46fc-bca8-951b0c64172c;53612;11009
d538e697-30ee-4227-8866-87640e352cd2;61607;13648
a687c351-fe2d-48aa-a510-f21783979a2e;49681;11177
5b14f350-d249-4902-a138-bdf3329171f0;66451;23466
7226bfff-351a-4c59-8355-f37c77999b58;68598;13942
150b2202-f054-473d-9183-8ed197727154;64389;13296
24f1558c-2f7b-42db-901e-7c500a79258b;31292;18070
5b71b3ca-0a93-4040-9264-a11167a6953a;31792;10299
e80dd949-c735-4a34-9863-213c84b4c554;49269;12507
91338a9b-fea4-4d53-9a17-e24652621e4b;57163;23172
796e1e07-3a2e-435a-a15d-55b287f3f09a;50323;26886
fabc4fdb-9477-4b68-8671-982e5539e321;41707;14700
f1394691-c8b3-4ce0-ae66-14ec1d75ecf6;54547;13505
d48dc6c7-d47e-4c91-a5fd-c5c4dcd13b12;46699;28759
efdc534e-dfb3-4ded-9406-cb5ea0e3e4bd;51012;26309
99458dc9-5604-4686-ac73-b10b4c9f8cf4;35289;13295
3c4f5285-e656-482e-84d6-85e18aa2fdeb;50506;23800
3deab8b6-1fd5-4642-880a-3517f84a0d54;42759;19291
bbbeb004-1b9b-4d7f-96ad-9d2b1f4c8920;49417;17792
9bc8fe41-216d-4640-9ef0-e41b92990881;36808;19611
c65b34a9-8212-4c13-87eb-ba25ab72a623;31050;15371
15f74f75-42df-4d0a-97d6-8d5cfa937407;38302;11299
7dc01603-49e4-4209-9d03-afba7a6032b7;35006;11497
69d24a0b-5488-4c2c-988e-a0355cada00e;59929;28420
5c0d2528-2c3f-4676-8fa1-33f0821b79c8;60900;12880
84e161b0-8e64-42e9-8912-4d9b46a49515;64807;13482
5c55274e-1c8a-4475-a15d-b5b17a682272;40066;16202
4b73edf0-1a6a-40c2-a90d-739bc76b1ab5;58397;12134
38624da6-2556-414f-a5bd-9a43b0e3c0e7;53246;12507
559dbb8c-e65e-4831-8d24-4a55e529f5c0;43394;20462
57cf5a6d-8eb1-4d82-8711-14980d1d0b99;55954;12537
776b470b-103c-4fbd-bee4-8222bc0a1c8e;46313;19577
6f6f29b2-4299-42de-a1f1-ec0e93179cbf;43526;24265
3800567e-9756-41d0-8949-3a04fb3c6d1a;30501;10824
008af83a-9db5-4988-8efb-e06fb2600518;32427;16880
4144d5bf-9498-4396-8721-b087b4c5e1e3;37952;21851
d29c8760-7d3a-4678-8dbb-db1a35afe1a9;61449;21299
24d0c1c7-d674-4b2e-bbc0-6c9249c34b76;52222;16339
6f6bbb84-64c3-4779-ae3a-1833a5001e96;40993;15112
35d010aa-18da-45ba-8d32-4c17534809ce;69458;18658
7f5efd03-3343-4c3f-946b-a3a9d04310a9;52977;13125
2ef92139-d5b5-47ee-a8ea-89a4d4331249;49303;22629
746e112c-caef-4928-a8a4-b281900a2b51;69731;17938
6cfcd5a0-946a-456c-84c5-508d4ce6ac79;49233;26977
9ee6b7fe-e283-45c5-b59e-7f46ccc0e20e;31078;12551
dde31ae4-fc9b-4e57-9332-2b35170d03dc;56483;10389
2d98ca8b-9b40-4242-aa76-7a736255355c;56376;20693
03db8d17-892f-493f-8386-4293fde25c6a;60452;23590
14eb6a0c-513b-4879-a919-bddad7e651f5;52142;26520
3e8c2490-9356-4ab9-85d2-be833409eab3;61131;26373
434e4b56-03ae-4761-929c-523a2862db65;33876;24271
7b3ee214-2e66-4204-8f05-5c351e9f978d;55382;26969
9bfbed93-aacd-4929-978b-051a12ca9e14;52827;27702
ac7ce7ec-6449-4568-b274-d29c370aa55a;41072;18368
6517e41a-9d14-40b5-b094-28e3f6752df2;54489;18408
faa2893d-a211-4546-bb44-662df1bfc756;43871;13968
cecdb14c-5615-4444-a711-dcb97fd22463;30208;12262
09b9fb9f-406e-43f6-beb7-29aad513ff01;39036;24806
97793187-ca27-42a8-8b9c-368db59540bb;48128;14390
88e9c6ac-600b-449c-8520-3dbb8fa3b3b2;68863;16499
a8178d38-95f1-43db-ab17-f5b1bec04379;46009;24832
ec6dbf8d-83f4-43c3-8d20-30fac3d48c03;62376;29099
00d89cec-2817-4f4c-af87-89303e7235b1;39825;24162
